,년월,최고기온,최저기온,평균기온,평균운량,일강수량,상대습도,평균평속
90,1997/7,27.5,22.0,24.6,6.7,213.2,84.3,3.8
91,1997/8,28.9,23.2,25.9,4.9,225.0,81.7,4.2
92,1997/9,26.1,19.0,22.1,4.0,22.3,66.7,4.8
93,1997/10,21.3,12.8,16.6,2.2,0.0,61.6,4.4
94,1997/11,15.7,8.9,12.1,4.5,219.5,70.4,4.1
95,1997/12,9.5,3.0,6.1,4.0,59.6,61.2,4.5
96,1998/1,6.3,-0.2,3.0,4.3,32.2,57.0,5.8
97,1998/2,10.1,3.4,6.4,4.6,61.4,57.9,5.5
98,1998/3,13.2,5.5,9.2,4.8,69.4,54.5,5.0
99,1998/4,18.1,12.2,15.0,6.3,184.6,77.2,3.6
100,1998/5,22.5,15.6,18.8,6.1,128.5,71.1,3.8
101,1998/6,22.6,18.1,20.3,7.5,381.9,82.4,4.0
102,1998/7,27.0,22.5,24.6,7.4,248.0,85.6,4.5
103,1998/8,29.1,24.0,26.4,6.3,283.2,83.7,3.7
104,1998/9,27.1,20.7,23.7,4.7,208.5,74.0,4.0
105,1998/10,22.4,16.2,19.1,4.5,73.8,69.1,4.2
106,1998/11,15.5,7.9,11.5,2.8,23.0,61.8,3.8
107,1998/12,11.0,3.3,6.9,1.9,1.4,54.1,4.1
108,1999/1,7.4,0.0,3.5,2.6,54.9,58.1,5.0
109,1999/2,8.5,0.7,4.4,3.1,29.3,57.7,4.9
110,1999/3,12.3,5.2,8.6,6.3,159.0,62.7,4.3
111,1999/4,17.6,10.4,13.6,4.8,113.6,67.1,4.0
112,1999/5,21.8,14.6,18.0,3.7,161.1,67.2,3.9
113,1999/6,24.7,18.9,21.4,6.0,216.5,79.6,2.8
114,1999/7,25.8,21.7,23.6,7.6,546.6,84.1,4.7
115,1999/8,27.5,22.9,25.0,6.8,335.5,83.0,3.7
116,1999/9,26.5,21.3,23.6,6.2,246.2,79.8,4.5
117,1999/10,20.7,14.0,17.2,4.4,201.0,64.6,3.9
118,1999/11,15.0,8.0,11.3,2.8,13.9,61.4,3.9
119,1999/12,9.1,1.8,5.2,1.9,0.6,57.2,4.4
120,2000/1,6.6,0.0,3.1,4.0,21.8,54.4,5.9
121,2000/2,7.2,-1.3,2.5,3.3,0.7,44.0,5.7
122,2000/3,13.2,4.5,8.3,2.7,37.5,50.7,4.9
123,2000/4,17.4,9.2,12.8,3.7,47.2,55.5,4.8
124,2000/5,21.8,14.2,17.5,4.1,73.6,66.2,3.8
