,년월,최고기온,최저기온,평균기온,평균운량,일강수량,상대습도,평균평속
89,1997/6,28.1,17.8,22.7,4.7,282.1,70.6,1.9
90,1997/7,29.4,21.8,25.4,6.1,188.5,78.7,1.9
91,1997/8,30.1,22.7,26.0,5.4,192.3,78.5,1.9
92,1997/9,25.4,17.2,20.9,4.8,50.0,73.6,1.9
93,1997/10,22.1,10.8,15.9,1.9,0.7,59.2,1.8
94,1997/11,16.7,6.9,11.4,4.3,151.6,71.1,1.5
95,1997/12,9.5,0.9,4.8,3.7,62.8,58.1,1.8
96,1998/1,6.9,-1.6,2.4,4.1,119.6,54.9,2.4
97,1998/2,10.3,2.0,6.0,4.9,81.6,58.7,2.8
98,1998/3,14.3,4.8,9.2,4.6,51.6,53.0,2.9
99,1998/4,19.8,11.3,15.2,5.9,182.0,76.3,2.2
100,1998/5,23.7,14.1,19.0,5.5,166.5,70.2,2.0
101,1998/6,23.3,17.5,20.2,7.2,268.7,81.2,2.4
102,1998/7,27.5,22.4,24.8,8.2,194.5,84.1,2.6
103,1998/8,29.9,23.3,26.3,6.8,346.0,83.5,2.0
104,1998/9,27.2,19.5,23.2,5.1,259.6,79.5,2.2
105,1998/10,23.0,14.9,18.6,5.2,107.1,71.2,2.1
106,1998/11,16.1,5.5,10.3,2.7,18.5,59.3,2.0
107,1998/12,11.7,1.2,5.8,2.1,0.3,47.5,2.0
108,1999/1,8.0,-1.4,2.9,2.2,30.6,43.9,2.9
109,1999/2,9.3,0.0,4.6,2.6,29.0,43.3,2.8
110,1999/3,12.7,3.8,8.2,6.3,122.3,60.5,2.4
111,1999/4,18.9,8.8,13.7,4.8,74.5,62.9,2.8
112,1999/5,24.3,13.2,18.6,3.6,157.1,56.7,2.3
113,1999/6,25.8,17.9,21.7,6.1,229.0,71.6,2.0
114,1999/7,27.0,21.6,24.0,7.8,296.3,76.6,2.8
115,1999/8,28.3,22.6,25.1,7.6,447.4,78.1,2.1
116,1999/9,26.7,20.2,23.2,6.7,367.3,76.6,2.0
117,1999/10,21.4,11.5,16.2,4.9,89.9,64.3,1.8
118,1999/11,15.6,5.4,10.2,3.3,21.5,58.5,1.9
119,1999/12,9.7,-0.5,4.1,1.8,0.0,51.7,2.4
120,2000/1,7.9,-1.0,3.1,4.0,24.0,54.0,1.9
121,2000/2,8.1,-2.0,2.7,2.8,0.1,34.3,2.8
122,2000/3,14.3,3.3,8.7,3.4,58.5,44.1,2.6
123,2000/4,19.1,8.5,13.6,5.1,62.5,50.8,2.6
124,2000/5,23.8,13.2,18.1,4.7,49.2,64.6,1.9
125,2000/6,26.1,17.9,21.4,6.6,78.4,70.3,1.9
126,2000/7,30.4,22.3,26.0,6.5,165.4,73.2,2.1
127,2000/8,29.7,23.0,26.0,5.9,262.1,77.1,1.9
128,2000/9,24.3,17.5,20.6,6.2,217.0,74.0,2.4
129,2000/10,21.1,12.6,16.5,5.4,41.4,67.2,1.7
130,2000/11,15.2,5.7,10.0,3.8,67.5,59.6,1.9
131,2000/12,10.7,0.0,4.9,2.4,1.0,43.7,2.0
132,2001/1,5.6,-1.9,1.6,3.9,59.4,48.4,2.7
133,2001/2,9.2,0.0,4.3,4.2,56.2,46.7,2.4
134,2001/3,13.9,3.5,8.5,4.0,9.4,45.4,2.5
135,2001/4,20.3,8.4,14.4,3.8,28.0,50.4,2.1
136,2001/5,24.2,14.6,19.0,5.2,55.9,61.2,1.8
137,2001/6,26.4,18.4,22.0,6.6,203.3,70.8,1.6
