,년월,최고기온,최저기온,평균기온,평균운량,일강수량,상대습도,평균평속
89,1997/6,30.2,18.6,24.0,5.6,195.4,62.2,1.6
90,1997/7,30.7,22.2,26.1,6.9,317.9,70.7,1.9
91,1997/8,30.9,22.7,26.3,6.1,222.9,70.0,2.0
92,1997/9,27.1,16.6,21.4,5.0,17.0,62.2,1.9
93,1997/10,22.9,9.8,15.9,2.2,2.4,54.0,2.0
94,1997/11,15.9,5.8,10.5,4.8,136.3,64.8,1.9
95,1997/12,8.3,-0.4,3.6,4.1,40.4,60.5,2.4
96,1998/1,5.6,-2.8,1.1,4.8,35.9,57.6,2.7
97,1998/2,10.6,1.0,5.4,5.1,26.2,57.9,2.7
98,1998/3,15.2,4.3,9.4,4.7,29.1,49.3,3.1
99,1998/4,21.7,11.7,16.2,6.3,121.3,65.1,2.8
100,1998/5,25.4,14.6,19.9,5.6,94.6,58.7,2.6
101,1998/6,24.8,17.6,21.0,7.2,199.0,71.2,2.9
102,1998/7,28.6,22.3,25.2,8.2,160.9,72.0,3.1
103,1998/8,30.1,23.0,26.1,7.6,347.9,73.6,2.2
104,1998/9,28.0,19.2,23.1,5.7,297.5,68.0,2.1
105,1998/10,23.1,13.6,18.0,4.7,53.6,65.1,2.2
106,1998/11,15.0,4.2,9.1,2.7,15.8,57.2,2.3
107,1998/12,10.2,-0.1,4.6,2.1,0.0,51.9,2.4
108,1999/1,6.8,-2.8,1.6,2.2,7.5,52.7,3.0
109,1999/2,8.2,-1.3,3.4,2.9,25.5,49.2,3.2
110,1999/3,13.6,3.2,8.2,5.8,88.0,54.4,2.5
111,1999/4,20.8,9.2,14.9,4.6,63.5,57.7,3.0
112,1999/5,25.4,13.7,19.5,3.5,142.2,56.3,2.9
113,1999/6,28.4,18.9,23.5,5.7,152.6,66.2,2.6
114,1999/7,28.2,21.9,24.6,7.7,127.5,74.1,3.0
115,1999/8,29.1,22.4,25.5,7.2,294.5,76.1,2.6
116,1999/9,27.6,19.9,23.3,6.3,398.3,76.1,2.3
117,1999/10,20.4,10.7,15.2,4.8,60.2,68.6,1.9
118,1999/11,14.4,4.6,9.2,3.4,17.6,60.4,2.1
119,1999/12,8.0,-1.5,2.8,2.1,0.0,53.6,2.6
120,2000/1,5.1,-2.7,1.1,4.2,9.2,56.5,2.4
121,2000/2,6.0,-2.9,1.3,2.6,0.0,38.4,3.1
122,2000/3,13.6,2.8,7.9,3.3,27.4,42.2,2.9
123,2000/4,18.5,7.9,13.0,4.5,27.2,45.7,2.8
124,2000/5,25.1,14.2,19.5,4.5,53.2,55.4,2.3
125,2000/6,28.1,19.2,23.3,6.5,133.4,64.6,2.3
126,2000/7,31.5,23.4,26.9,5.9,259.8,71.3,2.2
127,2000/8,30.4,23.6,26.5,6.2,219.8,75.7,1.8
128,2000/9,25.1,18.0,21.2,6.3,281.3,73.7,1.5
129,2000/10,21.5,12.4,16.7,4.8,25.3,65.9,1.5
130,2000/11,14.4,5.2,9.4,3.8,47.5,62.4,1.9
131,2000/12,9.2,-0.8,3.9,2.4,3.2,48.9,2.1
132,2001/1,4.7,-2.9,0.7,3.9,31.1,55.0,2.5
133,2001/2,8.9,-0.4,4.2,3.9,61.9,51.1,2.2
134,2001/3,14.8,4.0,9.1,3.7,5.6,39.9,2.2
135,2001/4,22.3,9.6,15.8,3.5,19.5,43.6,2.0
136,2001/5,25.8,15.5,20.5,4.6,61.1,56.3,2.0
137,2001/6,28.6,20.1,23.9,6.6,282.9,66.3,1.9
138,2001/7,32.0,24.1,27.7,5.6,120.9,70.9,1.8
139,2001/8,31.4,23.7,27.2,5.9,73.6,67.8,1.8
140,2001/9,27.0,17.8,22.0,4.9,126.2,66.9,1.7
141,2001/10,21.7,12.5,16.6,5.4,64.9,71.3,1.5
142,2001/11,14.1,3.5,8.3,3.0,8.0,53.0,1.6
143,2001/12,6.6,-1.9,1.9,3.3,22.6,48.8,1.3
144,2002/1,6.7,-1.4,2.3,4.1,51.8,55.0,2.4
145,2002/2,10.0,-1.3,4.0,3.1,1.5,43.5,2.4
146,2002/3,16.4,4.5,10.1,4.1,50.5,46.4,2.8
147,2002/4,21.5,9.5,15.6,4.7,72.5,50.0,2.9
148,2002/5,24.0,13.3,18.5,5.5,94.2,60.7,2.7
149,2002/6,29.3,17.9,23.3,5.2,23.3,56.5,2.7
150,2002/7,30.4,22.8,26.1,7.0,169.4,72.5,2.7
151,2002/8,28.5,22.1,24.9,7.9,680.3,77.0,2.6
152,2002/9,26.1,16.7,21.0,5.2,68.4,70.2,2.3
153,2002/10,19.9,9.6,14.3,3.8,48.0,63.4,2.1
154,2002/11,11.6,1.2,6.2,3.0,2.8,48.9,2.7
155,2002/12,7.6,-0.2,3.4,4.6,28.6,58.5,2.4
156,2003/1,4.3,-4.4,-0.4,3.1,24.9,50.7,2.8
157,2003/2,8.6,-0.2,4.0,4.5,41.0,56.9,2.2
158,2003/3,12.8,3.1,7.8,5.8,41.1,56.1,2.4
159,2003/4,19.5,9.3,14.1,5.6,150.0,58.4,2.7
160,2003/5,24.1,13.1,18.5,5.7,233.7,63.9,2.5
161,2003/6,26.6,18.3,22.2,7.0,168.5,67.1,2.3
162,2003/7,26.1,19.8,22.5,8.1,535.6,80.0,2.4
163,2003/8,29.2,21.7,25.0,7.4,195.4,75.1,2.1
164,2003/9,26.7,18.5,22.1,6.5,292.2,74.2,2.2
165,2003/10,20.9,9.7,15.0,3.3,15.0,56.2,2.2
166,2003/11,15.5,6.6,10.9,5.1,41.5,67.0,1.9
167,2003/12,8.2,-0.8,3.3,2.5,11.0,48.5,2.8
168,2004/1,6.0,-3.3,0.8,2.7,1.2,46.8,2.7
169,2004/2,10.6,-0.6,4.8,2.8,32.9,42.6,2.8
170,2004/3,14.6,2.8,8.4,3.4,12.5,41.6,2.7
171,2004/4,22.0,9.3,15.4,3.7,75.6,42.0,2.6
172,2004/5,24.4,14.7,19.4,5.7,82.8,59.0,2.2
173,2004/6,28.7,18.1,23.1,6.1,296.0,59.8,2.3
174,2004/7,31.9,23.4,27.3,6.0,137.5,69.3,2.2
175,2004/8,30.7,22.4,25.8,6.3,370.3,69.8,2.3
176,2004/9,26.3,18.0,21.6,6.6,141.1,73.3,2.3
177,2004/10,21.5,10.6,15.7,3.7,5.8,59.1,2.0
178,2004/11,16.9,6.0,11.0,2.7,47.3,60.4,2.0
179,2004/12,9.9,0.5,4.8,3.1,19.4,50.2,2.1
180,2005/1,5.4,-3.3,0.7,2.9,6.5,44.2,3.0
181,2005/2,6.0,-2.6,1.4,3.8,16.6,45.1,3.1
182,2005/3,13.1,2.0,7.2,3.4,67.1,45.1,2.9
183,2005/4,22.3,9.8,16.0,3.5,44.8,43.3,2.6
184,2005/5,25.9,13.8,19.5,4.1,32.6,49.8,2.7
185,2005/6,30.4,20.3,24.9,5.4,119.0,60.2,2.3
186,2005/7,30.8,23.0,26.4,6.6,193.6,72.1,2.2
187,2005/8,31.0,22.9,26.3,6.4,280.2,71.7,2.2
188,2005/9,27.1,19.3,22.6,6.9,49.9,72.3,2.4
189,2005/10,21.2,11.3,15.8,4.6,6.7,62.3,1.9
190,2005/11,15.8,4.9,10.0,2.2,14.5,48.8,1.9
191,2005/12,4.5,-4.5,-0.3,2.2,2.8,43.1,3.1
192,2006/1,7.0,-1.2,2.6,4.4,14.8,49.2,2.3
193,2006/2,8.1,-1.3,3.1,4.3,25.2,47.7,2.7
194,2006/3,14.1,2.8,8.2,3.7,11.5,41.4,2.9
195,2006/4,19.1,8.6,13.4,5.0,64.9,51.6,2.9
196,2006/5,24.3,14.2,18.9,5.8,120.3,58.7,2.6
197,2006/6,28.8,18.6,23.4,5.7,64.0,61.0,2.5
198,2006/7,27.7,21.5,24.2,8.5,568.1,79.7,2.1
199,2006/8,33.3,24.3,28.2,5.1,127.6,67.9,2.3
200,2006/9,25.4,16.5,20.6,5.5,75.7,67.1,2.2
201,2006/10,24.7,13.7,18.6,3.0,16.7,61.5,1.7
202,2006/11,15.0,5.8,10.2,4.7,35.2,57.0,2.0
203,2006/12,8.6,-0.6,3.6,3.3,7.5,54.1,2.1
204,2007/1,8.1,-0.7,3.3,3.7,0.0,45.8,2.3
205,2007/2,11.9,1.2,6.2,2.8,30.0,51.0,2.4
206,2007/3,14.4,4.2,8.8,4.9,64.7,51.6,2.9
207,2007/4,19.9,8.6,14.2,4.3,24.7,44.3,2.6
208,2007/5,26.3,14.3,19.9,4.4,44.5,51.2,2.5
209,2007/6,28.3,18.6,23.0,6.2,81.1,62.6,2.3
210,2007/7,28.8,21.5,24.8,7.1,107.6,73.0,2.2
211,2007/8,32.0,24.2,27.6,6.1,198.0,72.3,1.9
212,2007/9,25.8,19.4,22.4,7.5,364.7,76.1,2.0
213,2007/10,21.7,12.4,16.7,4.8,29.7,65.6,1.8
214,2007/11,14.8,4.0,9.0,2.5,0.0,51.2,1.9
215,2007/12,8.5,0.8,4.3,3.8,28.9,56.6,2.3
216,2008/1,5.6,-2.0,1.5,4.2,38.2,55.2,2.0
217,2008/2,7.0,-3.2,1.5,2.3,5.0,37.6,2.6
218,2008/3,14.8,3.9,9.1,3.7,23.8,51.3,2.3
219,2008/4,21.0,9.3,14.8,4.4,54.5,53.1,2.3
220,2008/5,25.7,14.2,19.7,4.5,82.5,53.1,2.3
221,2008/6,25.8,17.2,21.1,7.3,187.3,68.9,2.6
222,2008/7,33.1,24.8,28.4,7.1,77.7,68.7,1.9
223,2008/8,30.7,22.2,25.8,6.1,235.3,68.9,2.5
224,2008/9,28.0,18.9,23.0,5.7,21.9,66.0,2.1
225,2008/10,23.6,12.6,17.8,3.9,12.0,58.0,1.7
226,2008/11,14.7,4.9,9.5,4.2,11.7,55.9,1.8
227,2008/12,8.7,-1.3,3.3,2.7,11.5,49.6,1.9
228,2009/1,5.8,-3.7,0.7,2.9,7.1,44.1,2.1
229,2009/2,11.5,1.7,6.4,4.6,23.5,50.3,2.0
230,2009/3,14.5,3.7,9.0,4.6,19.2,44.0,2.6
231,2009/4,21.9,9.5,15.4,4.0,21.3,42.5,2.5
232,2009/5,27.7,15.1,20.9,4.1,104.4,47.7,2.2
233,2009/6,29.6,19.3,24.0,5.7,136.3,56.5,2.2
234,2009/7,29.4,21.3,24.8,8.0,338.0,71.9,2.0
235,2009/8,29.7,22.2,25.5,6.6,49.5,66.2,2.5
236,2009/9,28.0,18.2,22.6,5.4,41.5,63.7,2.0
237,2009/10,23.4,11.7,17.2,3.1,25.8,53.9,1.8
238,2009/11,14.1,4.9,9.1,4.6,32.4,55.8,2.1
239,2009/12,7.2,-1.3,2.5,3.1,33.5,47.8,2.4
240,2010/1,5.0,-4.3,0.0,2.6,15.2,47.5,2.3
241,2010/2,8.7,-0.1,3.9,4.9,58.1,53.4,2.1
242,2010/3,11.1,3.1,6.9,6.2,59.1,55.4,2.5
243,2010/4,17.0,6.5,11.5,5.5,63.5,49.0,2.5
244,2010/5,25.3,13.7,19.4,5.0,97.5,52.3,2.3
245,2010/6,30.5,19.5,24.8,5.5,35.9,53.6,2.1
246,2010/7,31.3,23.5,26.7,7.1,247.8,69.5,2.0
247,2010/8,33.6,25.0,28.7,6.2,396.0,69.4,1.9
248,2010/9,28.6,19.2,23.3,5.3,160.5,66.6,1.8
249,2010/10,21.9,11.7,16.4,4.6,41.8,61.0,1.7
250,2010/11,14.9,3.2,8.6,2.0,1.7,46.4,1.9
251,2010/12,7.3,-2.5,2.0,2.7,27.4,49.9,2.2
252,2011/1,2.2,-6.6,-2.5,2.1,1.0,39.6,2.8
253,2011/2,9.5,-0.5,4.2,4.3,64.4,52.3,1.9
254,2011/3,12.6,1.8,7.0,2.7,16.5,34.9,2.6
255,2011/4,19.8,8.0,13.7,4.0,104.5,45.7,2.4
256,2011/5,24.2,13.8,18.8,5.6,156.8,56.4,2.4
257,2011/6,29.6,19.6,24.3,6.0,173.0,60.4,2.2
258,2011/7,31.3,23.4,26.8,7.0,427.7,71.2,2.0
259,2011/8,30.3,23.1,26.2,7.4,253.6,74.7,2.0
260,2011/9,27.9,18.9,23.0,5.3,38.5,62.4,2.0
261,2011/10,21.2,10.8,15.7,4.3,115.0,58.3,1.6
262,2011/11,16.3,8.2,11.9,5.3,69.8,63.3,1.9
263,2011/12,6.9,-1.5,2.3,3.6,9.6,46.1,2.2
264,2012/1,5.1,-2.8,0.8,4.2,8.1,46.5,2.1
265,2012/2,5.9,-3.2,1.1,4.2,7.1,43.8,2.3
266,2012/3,12.7,3.5,7.7,5.0,82.1,50.3,2.5
267,2012/4,21.3,9.5,15.1,4.2,74.4,46.9,2.5
268,2012/5,26.2,15.1,20.1,5.1,50.6,53.4,2.1
269,2012/6,28.3,19.2,23.2,7.1,85.1,63.8,2.5
270,2012/7,32.1,23.7,27.5,7.0,202.5,69.5,2.1
271,2012/8,32.4,24.5,27.9,7.0,327.1,70.7,2.5
272,2012/9,26.8,17.6,21.7,5.6,241.5,68.5,1.8
273,2012/10,22.2,10.5,15.8,3.0,28.1,57.2,1.6
274,2012/11,13.2,3.9,8.2,3.9,32.5,50.4,2.2
275,2012/12,3.9,-3.9,-0.3,4.0,50.8,54.5,2.1
276,2013/1,4.8,-4.5,-0.1,3.1,17.7,51.5,2.0
277,2013/2,7.5,-1.8,2.6,4.1,27.3,43.2,2.2
278,2013/3,16.6,3.3,9.8,3.1,55.1,40.8,2.0
279,2013/4,18.8,6.6,12.3,4.5,60.5,47.3,2.5
280,2013/5,26.8,14.6,20.3,4.6,70.5,52.8,2.2
281,2013/6,29.5,20.2,24.3,6.2,63.1,66.0,2.3
282,2013/7,33.3,25.1,28.7,6.7,249.3,66.7,1.9
283,2013/8,34.4,25.0,29.0,5.1,203.0,68.6,1.7
284,2013/9,28.0,19.0,23.0,5.5,96.7,67.1,1.6
285,2013/10,22.9,12.5,17.2,0.001,107.5,64.1,1.6
286,2013/11,14.0,4.7,8.9,0.001,39.8,54.6,2.1
287,2013/12,8.1,-0.5,3.5,0.001,5.9,50.5,2.0
288,2014/1,8.1,-1.7,2.8,0.001,1.7,40.0,1.9
289,2014/2,9.3,0.3,4.5,0.001,7.0,53.8,2.0
290,2014/3,15.3,4.6,9.7,0.001,110.5,51.3,2.0
