,년월,최고기온,최저기온,평균기온,평균운량,일강수량,상대습도,평균평속
89,1997/6,27.6,19.0,23.0,5.3,183.3,67.8,1.8
90,1997/7,29.3,22.1,25.3,6.2,229.8,74.8,2.0
91,1997/8,29.7,22.8,25.9,5.9,171.2,74.8,2.1
92,1997/9,25.1,17.3,21.0,5.2,54.8,69.1,2.6
93,1997/10,21.8,11.4,16.3,2.1,0.4,53.1,2.3
94,1997/11,15.9,7.7,11.5,4.6,136.0,65.7,2.5
95,1997/12,9.0,1.5,5.0,4.3,69.7,53.8,3.0
96,1998/1,6.7,-1.3,2.5,4.3,98.1,51.3,3.5
97,1998/2,10.0,2.5,6.0,5.2,79.1,56.5,3.4
98,1998/3,14.5,5.6,9.9,4.9,32.9,48.6,3.6
99,1998/4,20.1,11.9,15.7,6.2,135.0,71.3,3.0
100,1998/5,23.8,14.7,19.1,5.5,117.5,65.2,2.6
101,1998/6,22.8,17.9,20.1,7.5,194.2,77.3,3.0
102,1998/7,26.9,22.2,24.3,8.3,356.7,78.4,3.0
103,1998/8,29.0,23.4,25.8,6.8,253.1,77.4,2.4
104,1998/9,26.7,20.1,23.1,5.5,618.4,75.2,2.9
105,1998/10,22.5,15.4,18.7,5.1,62.9,68.0,2.7
106,1998/11,15.7,6.4,10.7,2.5,15.1,54.8,2.9
107,1998/12,11.4,2.5,6.3,2.3,14.6,47.9,2.8
108,1999/1,7.6,-1.1,2.9,1.9,17.7,47.1,3.3
109,1999/2,9.0,0.3,4.4,2.6,24.4,53.5,3.2
110,1999/3,12.6,4.2,8.4,5.5,91.3,65.3,3.2
111,1999/4,18.4,9.8,13.9,5.2,69.9,68.8,3.2
112,1999/5,24.2,14.4,19.1,3.7,150.4,64.4,3.1
113,1999/6,26.0,18.8,22.0,5.7,187.5,79.0,2.5
114,1999/7,26.4,21.9,23.8,7.7,222.8,84.9,3.2
115,1999/8,27.6,22.1,24.4,7.5,394.0,87.2,2.7
116,1999/9,26.3,20.4,23.0,6.4,347.5,83.7,2.8
117,1999/10,21.0,12.3,16.3,4.8,53.9,69.9,2.6
118,1999/11,15.1,6.2,10.4,3.5,17.5,59.8,2.7
119,1999/12,9.3,-0.1,4.3,1.6,0.001,52.5,3.1
120,2000/1,7.4,-0.9,2.7,4.2,43.0,54.2,3.3
121,2000/2,7.7,-2.0,2.3,2.6,0.001,35.5,3.2
122,2000/3,14.7,4.0,8.9,3.2,42.2,42.6,3.2
123,2000/4,19.4,9.2,13.9,4.8,52.8,51.1,2.9
124,2000/5,24.5,14.1,18.7,4.8,36.8,64.1,2.2
125,2000/6,26.4,18.6,21.9,6.7,82.0,71.7,2.2
