,년월,최고기온,최저기온,평균기온,평균운량,일강수량,상대습도,평균평속
90,1997/7,29.5,24.3,26.7,5.6,108.3,80.5,3.3
91,1997/8,29.2,24.3,26.7,5.9,161.3,78.8,3.0
92,1997/9,25.7,20.5,23.0,5.1,44.8,70.0,3.1
93,1997/10,21.5,14.9,18.2,3.9,4.5,62.8,3.3
94,1997/11,17.3,11.3,14.3,6.5,157.5,73.8,3.2
95,1997/12,11.6,6.7,9.3,7.2,76.0,70.6,3.6
96,1998/1,9.0,4.4,6.7,8.0,170.2,69.3,4.4
97,1998/2,11.7,6.1,8.8,6.5,59.7,71.0,3.6
98,1998/3,12.7,6.9,9.8,6.5,110.4,69.9,3.3
99,1998/4,19.8,12.9,16.1,6.5,196.2,84.7,2.7
100,1998/5,22.4,15.6,18.8,6.8,116.5,79.3,2.6
101,1998/6,24.4,19.0,21.5,8.2,228.2,84.3,3.1
102,1998/7,30.4,24.5,27.4,6.3,111.5,78.6,3.3
103,1998/8,31.3,25.5,28.2,5.7,75.0,75.0,2.3
104,1998/9,26.9,21.8,24.3,5.7,413.0,76.6,2.9
105,1998/10,22.6,16.9,19.7,6.1,70.1,76.1,2.9
106,1998/11,16.8,9.7,13.4,4.7,19.6,68.8,3.2
107,1998/12,12.1,6.1,8.9,4.9,10.7,64.7,3.5
108,1999/1,9.5,4.1,6.8,6.6,84.0,64.3,4.4
109,1999/2,10.2,4.0,7.0,6.0,62.4,63.7,4.4
110,1999/3,14.0,7.1,10.5,7.4,110.4,70.6,3.3
111,1999/4,18.4,11.0,14.3,6.0,37.5,71.0,3.6
112,1999/5,22.0,14.9,18.4,5.0,79.0,68.9,2.9
113,1999/6,24.9,19.0,21.8,6.7,204.0,80.0,2.7
114,1999/7,26.6,21.9,24.0,7.7,706.0,84.0,3.3
115,1999/8,28.0,23.6,25.6,7.7,642.8,82.9,3.2
116,1999/9,26.9,22.2,24.6,6.6,508.0,80.5,3.1
117,1999/10,22.0,15.6,18.5,5.4,41.2,64.8,2.7
118,1999/11,16.0,10.3,13.0,5.7,24.9,61.5,3.4
119,1999/12,10.9,4.8,7.9,5.1,25.8,59.6,4.1
