,년월,최고기온,최저기온,평균기온,평균운량,일강수량,상대습도,평균평속
88,1997/5,21.4,10.3,15.8,6.4,281.9,77.9,1.6
89,1997/6,28.3,16.3,21.6,5.6,110.7,79.0,1.0
90,1997/7,30.5,20.9,25.1,6.0,241.3,83.2,1.0
91,1997/8,30.7,21.1,25.3,5.4,155.4,81.9,1.2
92,1997/9,24.2,13.3,17.9,4.6,127.9,79.7,1.1
93,1997/10,18.6,4.5,11.2,3.3,29.5,73.5,1.3
94,1997/11,12.4,1.1,5.9,5.0,94.6,81.6,0.9
95,1997/12,4.6,-5.3,-0.9,4.2,35.6,79.3,1.2
96,1998/1,2.4,-7.5,-2.8,4.7,13.4,72.0,1.8
97,1998/2,7.5,-4.7,0.7,4.5,34.1,74.9,1.4
98,1998/3,13.4,-0.3,6.2,4.0,32.4,67.1,1.8
99,1998/4,21.5,8.8,14.7,6.0,131.6,73.8,1.5
100,1998/5,24.6,11.7,17.8,5.3,92.2,74.1,1.2
101,1998/6,26.1,16.3,21.0,6.6,183.3,78.2,1.3
102,1998/7,28.3,20.6,24.0,7.8,366.0,82.2,1.5
103,1998/8,29.0,20.9,24.3,7.8,663.9,84.6,1.1
104,1998/9,27.4,16.5,21.1,5.3,83.5,81.9,0.9
105,1998/10,21.3,9.6,14.6,4.8,36.2,80.8,1.0
106,1998/11,11.2,-0.1,5.0,4.6,67.1,77.9,1.1
107,1998/12,6.7,-5.2,-0.1,3.1,3.9,75.5,1.0
108,1999/1,3.6,-9.0,-3.2,2.8,5.6,68.3,1.5
109,1999/2,5.8,-7.2,-1.0,3.3,1.3,67.8,1.7
110,1999/3,12.0,-1.9,4.7,4.5,47.2,65.6,1.6
111,1999/4,20.1,4.8,12.3,4.0,75.0,68.0,1.8
112,1999/5,23.5,9.9,16.6,4.1,103.8,72.3,1.5
113,1999/6,28.6,16.3,22.1,4.6,93.4,75.8,1.2
114,1999/7,29.9,20.7,24.9,7.0,226.1,79.8,1.4
115,1999/8,30.3,20.3,24.5,6.2,563.0,82.6,1.3
116,1999/9,26.8,17.7,21.5,6.6,348.3,83.7,1.2
117,1999/10,18.4,7.4,12.1,5.6,93.1,82.5,1.0
118,1999/11,11.2,0.2,4.8,4.5,19.3,80.4,1.1
119,1999/12,3.6,-7.7,-2.6,3.9,10.8,76.9,1.1
120,2000/1,2.1,-7.0,-3.0,4.3,46.6,70.2,0.9
121,2000/2,3.1,-9.2,-3.2,3.1,4.0,59.6,0.9
122,2000/3,12.2,-1.9,4.9,3.7,14.3,55.0,0.6
123,2000/4,18.0,3.5,10.8,4.6,15.3,53.6,0.8
124,2000/5,23.4,11.1,16.7,5.8,80.1,71.0,0.3
125,2000/6,29.6,16.8,22.7,5.2,113.2,66.7,0.9
126,2000/7,31.5,21.6,26.0,6.6,182.2,74.9,1.3
127,2000/8,30.1,20.9,24.6,6.7,481.6,81.2,1.3
128,2000/9,24.6,14.2,18.5,6.1,139.8,76.8,1.6
129,2000/10,19.3,6.6,12.1,5.4,16.9,76.5,0.8
130,2000/11,11.1,-1.2,4.1,4.6,25.4,70.0,1.0
131,2000/12,4.0,-6.8,-1.5,4.4,35.5,67.5,1.2
132,2001/1,-1.0,-12.3,-6.7,4.5,32.8,67.7,1.3
133,2001/2,4.0,-8.2,-2.5,4.7,30.5,68.0,1.2
134,2001/3,10.3,-2.8,3.3,4.0,14.8,57.7,1.8
135,2001/4,20.8,3.9,12.3,4.4,13.6,48.8,1.8
136,2001/5,26.5,11.7,18.8,5.0,12.3,56.6,1.7
137,2001/6,28.5,17.4,22.5,6.5,178.0,69.7,1.4
138,2001/7,30.7,21.3,25.4,6.9,520.3,78.4,1.2
