,년월,최고기온,최저기온,평균기온,평균운량,일강수량,상대습도,평균평속
90,1997/7,27.7,22.1,24.5,6.9,216.3,84.9,4.2
91,1997/8,29.7,23.4,25.9,5.7,235.1,79.7,4.1
92,1997/9,26.5,18.9,21.9,5.0,35.4,68.8,3.9
93,1997/10,22.6,13.2,17.3,2.1,0.4,55.9,3.6
94,1997/11,18.1,9.6,13.2,4.7,266.4,64.5,3.2
95,1997/12,11.2,3.1,6.7,3.9,90.0,53.8,3.5
96,1998/1,7.9,0.0,3.6,4.2,79.7,50.4,4.0
97,1998/2,11.4,4.0,7.3,5.2,91.9,57.3,4.4
98,1998/3,15.3,6.7,10.2,4.8,82.7,51.6,4.1
99,1998/4,19.3,12.5,15.5,6.4,259.7,75.3,4.0
100,1998/5,22.9,15.8,19.0,6.2,152.8,70.3,3.4
101,1998/6,23.2,17.9,20.3,7.3,447.0,83.4,4.2
102,1998/7,27.2,22.5,24.5,7.7,223.6,85.4,4.6
103,1998/8,29.0,24.1,26.2,6.6,335.8,82.1,3.9
104,1998/9,27.9,21.3,24.1,5.2,200.3,71.7,3.6
105,1998/10,23.5,16.4,19.4,5.3,136.3,69.5,3.4
106,1998/11,16.6,8.1,12.0,2.9,16.5,59.1,3.3
107,1998/12,12.6,4.0,7.8,2.1,2.5,46.5,3.2
108,1999/1,9.1,0.4,4.3,2.4,42.9,46.5,3.3
109,1999/2,10.0,1.2,5.3,2.5,35.6,44.6,3.4
110,1999/3,13.7,5.8,9.5,6.2,159.7,59.5,3.7
111,1999/4,18.7,10.7,14.4,4.7,80.2,63.9,3.9
112,1999/5,22.3,14.8,18.2,3.4,187.6,65.6,3.8
113,1999/6,24.6,18.5,21.2,6.0,278.2,75.8,3.3
114,1999/7,26.6,21.7,23.5,7.6,556.7,81.4,4.5
115,1999/8,28.5,23.0,25.2,7.4,582.9,83.1,3.5
116,1999/9,27.3,21.4,23.8,6.3,320.2,80.8,3.9
117,1999/10,22.3,14.1,17.7,4.7,130.5,65.2,3.3
118,1999/11,16.7,7.9,11.7,2.8,22.2,57.4,2.8
119,1999/12,10.5,2.0,5.7,1.3,0.0,47.2,3.6
120,2000/1,8.8,0.5,4.2,3.8,25.9,53.2,3.7
121,2000/2,8.5,-1.2,3.2,2.6,0.0,38.3,3.6
122,2000/3,14.0,5.1,9.1,2.8,48.1,52.2,3.9
123,2000/4,17.6,9.5,13.2,4.3,65.4,62.4,4.2
124,2000/5,22.0,14.0,17.3,3.9,72.0,75.9,3.5
125,2000/6,24.1,17.5,20.4,6.3,93.7,81.9,3.0
126,2000/7,28.9,22.5,25.3,6.0,337.4,86.9,3.4
127,2000/8,30.1,24.3,26.7,5.5,325.2,85.1,3.6
128,2000/9,25.7,19.4,21.9,5.9,163.5,78.9,4.5
129,2000/10,22.4,15.1,18.2,5.3,42.4,68.6,3.1
130,2000/11,16.6,8.7,12.1,3.8,72.2,60.7,3.1
131,2000/12,11.8,3.5,7.3,2.2,2.7,46.0,3.1
132,2001/1,6.8,-0.7,2.7,3.9,60.4,53.5,3.9
133,2001/2,10.3,2.0,5.7,4.3,53.3,48.8,3.5
134,2001/3,14.6,5.6,9.6,4.2,6.1,51.8,4.2
135,2001/4,20.2,11.0,15.0,3.8,42.4,59.3,4.0
136,2001/5,23.4,16.0,19.0,5.9,57.8,72.7,3.6
137,2001/6,25.6,18.8,21.6,6.7,274.9,82.5,3.7
138,2001/7,29.8,23.3,26.0,5.6,271.5,86.9,3.3
139,2001/8,31.1,24.2,26.9,5.1,144.7,77.9,3.6
140,2001/9,27.3,19.7,22.7,4.9,74.4,73.3,4.1
141,2001/10,23.3,15.3,18.5,4.9,144.2,71.4,3.3
142,2001/11,17.1,7.5,11.4,2.7,12.9,51.6,2.7
143,2001/12,9.9,1.2,4.8,3.4,28.7,44.5,3.4
144,2002/1,8.8,1.4,4.8,3.5,84.8,55.0,4.3
145,2002/2,11.8,2.9,6.6,3.0,12.3,44.0,3.3
146,2002/3,15.5,6.8,10.7,4.0,117.1,56.1,3.9
147,2002/4,18.5,10.7,14.4,5.5,384.8,64.6,4.3
148,2002/5,21.0,13.9,17.0,5.9,122.6,73.7,3.7
149,2002/6,25.2,17.8,20.9,5.1,76.0,72.1,3.6
150,2002/7,27.2,21.7,24.0,6.6,304.6,84.8,3.9
151,2002/8,27.1,22.1,24.2,7.1,696.3,84.3,4.2
152,2002/9,25.9,18.7,21.7,4.4,98.9,71.2,4.0
153,2002/10,21.1,12.9,16.4,3.5,96.8,62.3,3.4
154,2002/11,13.7,4.8,8.8,2.7,11.2,45.9,3.7
155,2002/12,10.6,3.2,6.5,4.2,79.8,52.6,4.2
156,2003/1,7.2,-1.3,2.5,2.5,23.3,44.1,4.3
157,2003/2,11.0,2.7,6.3,4.3,51.6,53.0,3.7
158,2003/3,13.3,5.0,8.6,5.1,77.5,60.3,3.6
159,2003/4,18.2,10.7,13.8,5.7,232.0,68.8,3.3
160,2003/5,20.9,13.8,16.9,5.7,418.5,72.1,2.7
161,2003/6,24.3,18.2,20.8,6.8,355.0,77.8,2.7
162,2003/7,24.1,19.2,21.3,8.4,657.7,86.5,2.7
163,2003/8,27.4,21.8,24.1,7.0,278.0,81.4,3.0
164,2003/9,26.7,19.5,22.5,5.0,160.3,74.0,3.2
